Time_sec,Q_deg,Qdot_deg_per_sec,Vertical_speed_SI,Altitude_MSL_SI,Height_AGL_SI,alpha_deg,IAS0_knots,IAS1_knots,TAS_SI,Left_aileron_deg,Right_aileron_deg,Elevator_deg,Rudder_deg,Roll_deg,Pitch_deg,Yaw_deg
771.3720092773438,-0.016156837344169617,-50.96058654785156,0.14111074805259705,119.59754943847656,119.78004455566406,1.7444448471069336,27.451417922973633,27.451417922973633,14.212929725646973,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.16000474989414215,2.3130877017974854,330.0650329589844
771.3883666992188,0.008830566890537739,-10.939627647399902,0.1410999298095703,119.60462951660156,119.78705596923828,1.7453924417495728,27.451417922973633,27.451417922973633,14.212301254272461,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.13277874886989594,2.3152761459350586,329.29217529296875
771.4115600585938,0.1630428433418274,12.547411918640137,0.14109623432159424,119.60693359375,119.78934478759766,1.7471023797988892,27.451417922973633,27.451417922973633,14.212224006652832,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.13020727038383484,2.316833257675171,329.43115234375
771.4318237304688,0.2684125602245331,-45.72101974487305,0.14109571278095245,119.6102066040039,119.7925796508789,1.7511183023452759,27.451417922973633,27.451417922973633,14.212181091308594,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.13912218809127808,2.3220345973968506,329.6459655761719
771.4503784179688,0.3599182367324829,53.28199768066406,0.14110586047172546,119.61308288574219,119.79542541503906,1.75472891330719,27.451417922973633,27.451417922973633,14.212178230285645,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.15777115523815155,2.3274664878845215,329.82427978515625
771.4691772460938,0.21500545740127563,-37.060733795166016,0.14112690091133118,119.61572265625,119.79804229736328,1.7562992572784424,27.451417922973633,27.451417922973633,14.21217155456543,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.180549755692482,2.3318932056427,329.9639587402344
771.4840698242188,0.2743971645832062,59.51432418823242,0.14116129279136658,119.618408203125,119.80070495605469,1.758043885231018,27.451417922973633,27.451417922973633,14.212156295776367,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.20567625761032104,2.3358614444732666,330.0786437988281
771.5023803710938,0.10079607367515564,-39.507049560546875,0.14119796454906464,119.62055206298828,119.80282592773438,1.7575217485427856,27.451417922973633,27.451417922973633,14.21213436126709,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.22555743157863617,2.3378961086273193,330.14947509765625
771.5175170898438,0.0723721981048584,15.225525856018066,0.14125370979309082,119.6231918334961,119.8054428100586,1.7569012641906738,27.451417922973633,27.451417922973633,14.212101936340332,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.24848122894763947,2.3395485877990723,330.21173095703125
771.5321655273438,-0.011142593808472157,5.918710708618164,0.1413077712059021,119.6253890991211,119.8076171875,1.755309820175171,27.451417922973633,27.451417922973633,14.212065696716309,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.2655007839202881,2.339839220046997,330.243896484375
771.5504760742188,0.027084700763225555,66.76105499267578,0.1413656324148178,119.62751770019531,119.80973052978516,1.753812551498413,27.451417922973633,27.451417922973633,14.21203327178955,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.27979451417922974,2.339446544647217,330.25958251953125
771.5653686523438,0.033706873655319214,77.73137664794922,0.14144295454025269,119.63018035888672,119.81237030029297,1.7516330480575562,27.451417922973633,27.451417922973633,14.211991310119629,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.2941717803478241,2.3384366035461426,330.2601013183594
771.5797729492188,0.0016447948291897774,71.9893569946289,0.1415080577135086,119.63235473632812,119.81452178955078,1.7500064373016357,27.451417922973633,27.451417922973633,14.211960792541504,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.30284884572029114,2.3376386165618896,330.2474670410156
771.5988159179688,-0.0660543441772461,30.418535232543945,0.14157205820083618,119.63446044921875,119.81660461425781,1.74830162525177,27.451417922973633,27.451417922973633,14.211930274963379,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.3086896538734436,2.3366692066192627,330.2260437011719
771.6129760742188,-0.097176194190979,8.51449203491211,0.14165665209293365,119.63723754882812,119.8193588256836,1.7463078498840332,27.451417922973633,27.451417922973633,14.211894035339355,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.3126569390296936,2.3351337909698486,330.1869812011719
771.6295776367188,-0.09028248488903046,18.46933364868164,0.14171849191188812,119.63931274414062,119.8214111328125,1.7450443506240845,27.451417922973633,27.451417922973633,14.211867332458496,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.31284821033477783,2.3338871002197266,330.1551513671875
771.6447143554688,-0.01368577778339386,68.73136901855469,0.14178892970085144,119.64173126220703,119.82381439208984,1.7441730499267578,27.451417922973633,27.451417922973633,14.211835861206055,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.3103146255016327,2.332608699798584,330.1230163574219
771.6620483398438,-0.039315685629844666,34.48838424682617,0.1418505311012268,119.6439437866211,119.82599639892578,1.743355393409729,27.451417922973633,27.451417922973633,14.21180534362793,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,0.30660566687583923,2.33166766166687,330.09991455078125
