Time_sec,Q_deg,Qdot_deg_per_sec,Vertical_speed_SI,Altitude_MSL_SI,Height_AGL_SI,alpha_deg,IAS0_knots,IAS1_knots,TAS_SI,Left_aileron_deg,Right_aileron_deg,Elevator_deg,Rudder_deg,Roll_deg,Pitch_deg,Yaw_deg
607.9658813476562,-0.06174566596746445,-33.450965881347656,0.14918366074562073,96.22626495361328,96.21369934082031,1.7459945678710938,27.437166213989258,27.437166213989258,14.189435005187988,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07719602435827255,2.32460355758667,330.0799865722656
607.9807739257812,-0.05817927420139313,-16.21152687072754,0.14907193183898926,96.22895812988281,96.21635437011719,1.7462162971496582,27.437166213989258,27.437166213989258,14.189457893371582,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07646200805902481,2.3242857456207275,330.0802001953125
607.9966430664062,-0.04510832205414772,-49.77416229248047,0.14898331463336945,96.23109436035156,96.21846771240234,1.7462234497070312,27.437166213989258,27.437166213989258,14.189477920532227,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07573197782039642,2.3237924575805664,330.077392578125
608.0134887695312,-0.0770832821726799,-33.695777893066406,0.14888857305049896,96.23336029052734,96.22071075439453,1.7459397315979004,27.437166213989258,27.437166213989258,14.189499855041504,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07532287389039993,2.323129653930664,330.0738220214844
608.0298461914062,-0.06522319465875626,-17.818206787109375,0.1487874984741211,96.23576354980469,96.22309875488281,1.7459595203399658,27.437166213989258,27.437166213989258,14.189520835876465,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07547083497047424,2.322596549987793,330.07281494140625
608.0466918945312,-0.038296643644571304,-49.33605194091797,0.14868894219398499,96.23809814453125,96.22540283203125,1.7460715770721436,27.437166213989258,27.437166213989258,14.189542770385742,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07569830119609833,2.3221418857574463,330.07525634765625
608.0691528320312,-0.06763385236263275,-31.546159744262695,0.14858713746070862,96.2405014038086,96.22777557373047,1.7459044456481934,27.437166213989258,27.437166213989258,14.189568519592285,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07536830008029938,2.3216121196746826,330.0779724121094
608.0838012695312,-0.08435403555631638,-24.482616424560547,0.14845086634159088,96.24370574951172,96.23094177246094,1.7459393739700317,27.437166213989258,27.437166213989258,14.189604759216309,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07418658584356308,2.3210554122924805,330.0753173828125
608.1013793945312,-0.078274667263031,-35.23713302612305,0.1483619064092636,96.24578857421875,96.23300170898438,1.7457666397094727,27.437166213989258,27.437166213989258,14.189632415771484,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07362145930528641,2.3203885555267334,330.0715637207031
608.1174926757812,-0.06727869063615799,-17.907012939453125,0.14825443923473358,96.248291015625,96.2354736328125,1.745803713798523,27.437166213989258,27.437166213989258,14.18966007232666,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07365144789218903,2.3198277950286865,330.0693054199219
608.1311645507812,-0.03957080468535423,-49.160308837890625,0.14815546572208405,96.25057983398438,96.23774719238281,1.7459081411361694,27.437166213989258,27.437166213989258,14.18968677520752,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07392864674329758,2.319345712661743,330.07086181640625
608.1494750976562,-0.057390086352825165,-33.74781799316406,0.14807121455669403,96.25251770019531,96.23966217041016,1.7458081245422363,27.437166213989258,27.437166213989258,14.189713478088379,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07389882206916809,2.3189263343811035,330.0736083984375
608.1653442382812,-0.054745256900787354,-16.540382385253906,0.14795789122581482,96.25511932373047,96.24222564697266,1.7460800409317017,27.437166213989258,27.437166213989258,14.189753532409668,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07314735651016235,2.3186686038970947,330.07366943359375
608.1799926757812,-0.04334443062543869,-50.33047103881836,0.14785969257354736,96.25736236572266,96.24446105957031,1.7461339235305786,27.437166213989258,27.437166213989258,14.189784049987793,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07238156348466873,2.3182027339935303,330.070556640625
608.1975708007812,-0.07382777333259583,-33.60587692260742,0.14776888489723206,96.25943756103516,96.24650573730469,1.7458562850952148,27.437166213989258,27.437166213989258,14.18981647491455,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07201998680830002,2.3175876140594482,330.0673522949219
608.2131958007812,-0.06361398845911026,-17.221208572387695,0.14765937626361847,96.26192474365234,96.24897003173828,1.745910882949829,27.437166213989258,27.437166213989258,14.189850807189941,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.0721975788474083,2.3170886039733887,330.06671142578125
608.2300415039062,-0.0373745933175087,-49.14554214477539,0.14756187796592712,96.2641372680664,96.25115203857422,1.745997667312622,27.437166213989258,27.437166213989258,14.189882278442383,0.06519589573144913,-0.06519589573144913,1.8001055717468262,2.2941184043884277,-0.07238762825727463,2.316645383834839,330.0693054199219
